Price,Close,High,Low,Open,Volume
Ticker,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS
Date,,,,,
2021-08-25,306.4612731933594,311.87096501808253,305.4423863544804,308.08660010470624,12815436
2021-08-26,305.1512756347656,309.7846978475974,303.7200013353108,306.7280967279601,8416702
2021-08-27,308.0623474121094,308.57177602544493,303.3803895942852,305.418133660405,8743108
2021-08-30,306.8493957519531,310.2698787191081,305.9275500216724,308.5475108035823,8743710
2021-08-31,310.973388671875,311.74965799128415,305.12702707414115,307.89250503252157,15591816
2021-09-01,311.507080078125,314.07850559518266,308.2078909460825,312.35613762894064,9450444
2021-09-02,316.0677490234375,318.76046851988553,310.8763625633435,312.9383595058237,9077556
2021-09-03,317.838623046875,318.61492201714765,315.1216506828652,316.81976581356577,7549940
2021-09-06,333.0489196777344,334.1405651813386,318.59068737477594,318.59068737477594,24676832
2021-09-07,327.1297302246094,334.77124783830993,326.4019666423522,334.77124783830993,12812218
2021-09-08,321.28338623046875,327.6877120262717,320.215993662372,327.6877120262717,13432462
2021-09-09,321.35614013671875,322.42353268924325,317.30493454535605,320.6526590026427,11611460
2021-09-13,325.431640625,325.9653221152409,319.1728614834854,321.3561524008354,11177578
2021-09-14,326.7416076660156,327.8332530798144,325.0677454423021,325.5529211817682,7322676
2021-09-15,327.0326843261719,330.1863264693611,325.06772860566286,327.00843146301014,8290832
2021-09-16,324.02459716796875,330.28337588628244,322.6418581922553,329.79820015967755,9315692
2021-09-17,322.7631530761719,327.2025228328149,321.550213756081,325.7469956487059,10815562
2021-09-20,321.4289245605469,325.31033044203275,317.01383721546745,319.1243398184147,9092860
2021-09-21,323.9033203125,324.58257821066786,318.8089749145747,320.4585843171093,7367102
2021-09-22,324.1701965332031,327.2510507702131,321.6715295191272,324.58258408491116,9583304
2021-09-23,327.1539611816406,328.46394146454145,325.74696945115556,326.47473298468117,6462586
2021-09-24,328.22137451171875,339.21061641254295,327.49361093187014,330.162077391315,24253176
2021-09-27,317.2564392089844,329.118962772236,315.84941766918706,328.9734159677551,16798164
2021-09-28,310.3183898925781,317.25642662978055,308.2078872793416,317.25642662978055,16224924
2021-09-29,310.8763427734375,313.66610316508365,304.3749762764909,305.6364509169008,17679132
2021-09-30,307.64990234375,313.78738685009495,306.89788592441454,309.9059812145313,12027918
2021-10-01,308.6930847167969,310.3911999175965,305.7577772208275,307.98957392533833,8417708
2021-10-04,311.02191162109375,312.25910387299615,308.5475271172889,310.4639772708677,10494244
2021-10-05,313.8359069824219,315.1216345033351,307.62566360298683,308.7900971922205,10912148
2021-10-06,308.4504699707031,315.582559115546,307.7954945811138,315.55830625163094,9673198
2021-10-07,311.9437255859375,314.6606976899914,309.008418491985,310.02727562781155,7448686
2021-10-08,320.77392578125,323.87903249243465,312.93832638404353,313.4962902839467,22091966
2021-10-11,316.72271728515625,323.2725897779628,308.0865950320112,314.8548025304667,20422932
2021-10-12,319.7793273925781,321.3804310698804,311.74967459205106,316.3345913866992,18680432
2021-10-13,326.3291931152344,327.3480799438831,318.2752876211515,322.6418693110758,18925882
2021-10-14,343.6257019042969,358.9572427315139,337.19712364770396,338.1674750826614,118377606
2021-10-18,344.3534851074219,349.71467116857474,340.7874552258128,348.84136074989266,21198892
2021-10-19,345.226806640625,354.1540524835756,343.50443861251057,347.91952619024363,21865148
2021-10-20,340.5691223144531,350.66077195276586,337.56102675356186,346.221402012369,16108782
2021-10-21,337.827880859375,343.98961902684033,330.7443265016771,343.96536616103026,15916912
2021-10-22,331.0839538574219,342.2915021830085,329.07046258770447,340.4720930643887,10758302
2021-10-25,323.95184326171875,331.95724286647567,320.60411885461883,331.25373213016894,17621916
2021-10-26,324.1701965332031,329.33730061980265,322.6418810410552,325.57718847233167,12193966
2021-10-27,325.6014404296875,327.2753027229004,321.889863636332,324.17019562905836,12631178
2021-10-28,318.7119445800781,325.8440040245871,317.79009886041075,325.55291043562687,10357542
2021-10-29,313.78741455078125,319.92489959893425,312.57447518259113,319.36693564445574,13522634
2021-11-01,318.0084533691406,318.7362169989673,314.1513002085038,315.89792107497664,8802466
2021-11-02,317.2079162597656,320.7011877676881,315.89793574269726,318.76048466470667,8079378
2021-11-03,316.5771789550781,321.11356040227344,315.46128064530166,319.92490349718554,6871182
2021-11-04,317.1593933105469,319.0758434432639,314.1027920118322,317.79011586222174,1565810
2021-11-08,319.4154357910156,320.7011633439349,314.15129087019346,316.79550456918525,9504460
2021-11-09,319.4639892578125,323.24835431257475,318.61493166674757,321.7200388035464,8284130
2021-11-10,316.62567138671875,319.73080792181366,316.11624278982356,318.2267749952132,8091390
2021-11-11,311.3857727050781,315.2429256206057,308.9598940931458,315.2429256206057,12067796
2021-11-12,320.240234375,321.42892083498276,313.3264802287381,314.3938727563303,12126506
2021-11-15,319.68231201171875,323.127047975354,318.833254453225,320.9680099754857,9435996
2021-11-16,320.91949462890625,324.46127155850354,317.62030556589474,319.4397145652882,11327094
2021-11-17,321.08929443359375,324.0973899031544,319.24563256927485,320.91949477201865,8854994
2021-11-18,316.0677490234375,323.1027974154289,313.0596534436167,321.8656051724963,7842498
2021-11-22,312.4774169921875,320.43431065672456,309.54210980452734,319.24562421846235,11582434
2021-11-23,311.8709411621094,314.8547836303849,303.7442480014558,311.82243543611116,9134924
2021-11-24,308.8143615722656,314.1998004945579,307.16475219479696,312.59872645923673,7985552
2021-11-25,308.911376953125,311.3857612007681,307.1162209240628,309.0569237419084,6661362
2021-11-26,301.512451171875,307.79548254455267,300.63914081564855,306.6310489944005,8277074
2021-11-29,305.9517822265625,307.0434275431836,293.02186768847065,299.135069616439,10376060
2021-11-30,309.1782531738281,313.18095319530175,305.90331679262243,305.95182252352896,26850200
2021-12-01,307.98956298828125,313.39928449526366,307.2375464914736,311.7739279502633,9453644
2021-12-02,313.8116760253906,314.4423985915986,305.17555340949013,309.00845376324213,10210456
2021-12-03,310.8763427734375,317.28066820377165,310.46395525630453,312.8170456545826,13405010
2021-12-06,302.99224853515625,312.55021650117453,302.3372731336338,309.1782391978035,9409906
2021-12-07,306.8251647949219,307.86827491916193,302.2645007712396,304.6903795896284,8557090
2021-12-08,311.3372802734375,316.81976024797564,309.6634180371676,310.02729984449684,15360658
2021-12-09,312.0650329589844,314.19978838621955,309.46932505660953,311.361522233564,6865604
2021-12-10,309.6634216308594,313.37502795380215,308.13510617722943,311.5556188960415,8525212
2021-12-13,313.1324157714844,318.5421071822807,310.6094961513508,312.21057007533597,13123680
2021-12-14,313.86016845703125,316.2860469282936,310.1485625508902,313.4234984870943,8609412
2021-12-15,308.7658386230469,313.76314259334646,308.25638042918575,313.76314259334646,7123544
2021-12-16,312.5987243652344,315.31572628564265,310.22138099925155,312.45317756532154,12437240
2021-12-17,325.45587158203125,328.3669259425374,315.4127281157298,320.2159796556755,104600018
2021-12-20,323.1028137207031,328.70658800697464,321.6715392599619,323.8790831166411,26298202
2021-12-21,335.1593933105469,338.2159945321266,325.552919637249,327.9787983230705,27362096
2021-12-22,332.6607666015625,337.6338180655071,330.5017285800261,337.6338180655071,12327754
2021-12-23,336.9787902832031,340.5933553184685,334.33457668759144,334.8197524074183,12944908
2021-12-24,338.8710021972656,340.78745229661985,334.8440494698388,338.531373256037,13182426
2021-12-27,339.428955078125,340.10821299769697,335.3292435332117,339.5502490199929,10188656
2021-12-28,342.2672424316406,343.26184680725447,340.37504514123145,341.0785559088338,10158044
2021-12-29,341.4181823730469,344.4747836860151,339.6472790343386,342.1701988655805,7898416
2021-12-30,346.4639892578125,349.27803228201714,341.56372605581595,342.09740753266715,18087350
2021-12-31,347.0704650878906,348.74432736805977,344.03811661395304,347.28880010056974,8549558
2022-01-03,348.69580078125,352.62571232330436,347.3858203963064,348.35617184992736,9280810
2022-01-04,350.0542907714844,350.83056009786975,345.2267863136882,350.66076043671563,10228800
2022-01-05,346.1728820800781,349.7389118373342,341.0785369338401,349.32652431346355,14711264
2022-01-06,342.41278076171875,345.56642309250327,339.59876737372804,342.43703362632317,12883220
2022-01-07,345.2025146484375,350.05427170604025,343.3103175508624,343.5043996782765,13120326
2022-01-10,336.4693603515625,343.98958397874236,334.77124533897353,343.98958397874236,27537820
2022-01-11,336.78472900390625,338.8709786223479,334.2860622666723,337.19711650992343,15487458
2022-01-12,335.4262390136719,340.47207860005904,331.47207446485737,339.62302104744043,23460682
2022-01-13,315.242919921875,323.127025268132,314.3938624230473,321.7685391925628,61505934
2022-01-14,310.4154357910156,315.0003525047453,308.8143617547484,315.0003525047453,26514548
2022-01-17,313.7389221191406,316.1648009583429,307.14051390884316,310.26990353396985,20457876
2022-01-18,307.2618103027344,315.3642516128827,306.21870016122074,314.83057010911097,14329980
2022-01-19,301.366943359375,306.46128897782427,300.3238036019142,306.14591288014196,17382766
2022-01-20,298.4801025390625,301.9733735715636,296.19977078084816,301.12431607956285,16827124
2022-01-21,293.5555725097656,296.44237405528156,291.4935756362223,295.95719832033024,19646694
2022-01-24,277.8843994140625,293.77390457479675,275.79814969719314,293.77390457479675,26150716
2022-01-25,273.0083923339844,277.5205207523323,267.1862835070124,272.91135126431277,34712370
2022-01-27,264.29949951171875,270.19439693565977,260.6364283873475,269.27255113171896,31351744
2022-01-28,267.8898010253906,274.10004467542876,265.2213344121668,266.89516705205784,29899780
2022-01-31,277.8116149902344,278.6849550065188,272.9356047589385,276.0649941832193,26252174
2022-02-01,279.7765808105469,282.56634110110656,274.8277827203903,281.3534018443415,20920202
2022-02-02,285.2833557128906,286.2537072629345,278.97607063760563,282.3723010627591,16368826
2022-02-03,280.5528869628906,285.6714853766228,279.53402969840926,283.68227657919584,14082780
2022-02-04,277.39923095703125,280.33453827853356,275.6040747860438,279.9464036068335,13633558
2022-02-07,270.2428894042969,278.3938359808297,269.56363151759524,277.47201983490874,15091358
2022-02-08,271.8197021484375,274.5124215215963,269.0056888430393,272.3776660818492,13953814
2022-02-09,276.04071044921875,276.9140207550637,273.2994559982992,273.83316701665206,10207476
2022-02-10,278.3210754394531,278.8547569090006,274.7065102494387,277.714605763705,11603824
2022-02-11,272.4019470214844,274.6094908932114,270.29141461532646,274.6094908932114,15442458
2022-02-14,262.8197021484375,270.315673193182,261.9948974745733,266.84665483521354,16241546
2022-02-15,273.32373046875,274.24557618338434,263.57171032573825,264.7118614245128,13676992
2022-02-16,273.5906066894531,276.6957136017017,270.5097230284345,274.1970763534989,14607822
2022-02-17,274.0758056640625,277.71462395693226,272.25639651762765,277.52054180286757,14228840
2022-02-18,272.8870849609375,274.4639060239204,269.4423196402942,271.2132228330621,13411838
2022-02-21,276.9383239746094,277.86016978398976,269.46663487399303,269.63643454861517,17534002
2022-02-22,273.7119140625,276.0650046294323,269.80622554404044,269.87901375241074,21490124
2022-02-23,275.1431579589844,276.98684951246815,272.98414954617687,276.16204480897983,14408512
2022-02-24,260.6121826171875,270.1944042922289,257.70112793109894,265.87632799608576,26953888
2022-02-25,269.3938293457031,271.0919444338796,265.633717364741,265.8763052344805,15922624
2022-02-28,269.6606750488281,271.74692484447513,263.9841128697681,267.33183737897156,18316874
2022-03-02,269.3695983886719,270.8736314582664,267.04076057232766,269.27255731032847,16354110
2022-03-03,276.33184814453125,279.4369848531828,271.8682252306364,273.1539528395574,25911326
2022-03-04,279.12158203125,281.40191380706926,268.81159812021514,272.18357525132046,26948372
2022-03-07,277.44775390625,281.2321486253456,272.79007833121113,273.1539601609104,21112334
2022-03-08,285.0165100097656,286.6175841169789,277.52053849329144,277.52053849329144,22039998
2022-03-09,284.07037353515625,289.35880053232967,282.44504677848516,285.2833127902167,23527232
2022-03-10,285.4046325683594,289.407332472633,283.63372925044854,288.6795688536742,16161966
2022-03-11,284.4100341796875,286.25369613051487,282.56637222886013,284.79816886205464,9927188
2022-03-14,290.2078552246094,291.4935530549647,284.31295865650213,284.5070407805583,15006442
2022-03-15,285.1377868652344,292.9005986656136,283.488177512543,292.9005986656136,13853244
2022-03-16,290.2563781738281,290.83859496777256,287.46661774842147,288.8008509953551,11150296
2022-03-17,291.68768310546875,296.4423997983363,290.62029047332805,293.53134513583217,16881290
2022-03-21,291.10546875,298.86828125,290.1351171875,293.5798533892631,15592952
2022-03-22,295.9814453125,296.44236817411485,289.23752049813595,292.7550445067486,15580500
2022-03-23,296.5394287109375,298.38309066566563,294.8413135608077,297.8736620431823,11393836
2022-03-24,296.22406005859375,297.80088130900526,293.9194751541462,294.5016919999308,7751490
2022-03-25,292.73077392578125,297.89790745558605,289.77121372613806,296.442380220461,11986194
2022-03-28,291.2025146484375,295.47205567154583,289.6984519340013,294.98687988226584,11476810
2022-03-29,292.3183898925781,293.7011289374153,290.6930629723114,292.56097776800766,9402006
2022-03-30,291.49359130859375,295.61758527740994,290.8628687418011,293.579841158498,15488764
2022-03-31,287.1755065917969,292.7064917640076,286.3507019852255,291.1054178881775,14476178
2022-04-01,291.978759765625,292.755058731532,285.9140629043717,287.0784965468434,8567994
2022-04-04,293.8224182128906,294.259088226846,290.6202701531422,293.53132461210527,8855948
2022-04-05,293.1130676269531,298.176429005975,292.5749134162008,296.1951149819796,12862488
2022-04-06,290.37347412109375,292.55048621950465,289.1259822002128,292.55048621950465,8235902
2022-04-07,284.1604309082031,289.61518837624095,282.52157312040396,289.61518837624095,15721530
2022-04-08,285.5302429199219,287.1691006305659,283.9892042862751,286.67988580836726,8636632
2022-04-11,279.39056396484375,285.82375061211496,277.9229195457828,285.70144691052656,17164216
2022-04-12,273.3243103027344,277.8740018971478,272.10127332255325,277.8740018971478,16338532
2022-04-13,273.5689392089844,276.65098666951616,271.31853307292516,273.96030510155447,11204576
2022-04-18,263.4910888671875,268.99475556626425,262.2191422848998,268.99475556626425,18930062
2022-04-19,259.5039978027344,266.89112937234415,257.3514407293014,266.1328524007832,13286008
2022-04-20,262.4637451171875,264.44505912244654,259.94427690626526,262.21913771260483,8660976
2022-04-21,263.7846374511719,265.3990403885875,262.87957211675337,264.6652181570983,13388782
2022-04-22,263.0508117675781,264.59182051790043,259.60185329670145,261.72992579637145,9782424
2022-04-25,258.96588134765625,259.84649200741535,256.006137334795,259.2594281873447,9473768
2022-04-26,258.91693115234375,263.0752569242756,257.8651073957227,262.7083458267522,8718740
2022-04-27,253.87803649902344,257.8162098233256,251.70102458083687,257.8162098233256,16275078
2022-04-28,255.63919067382812,257.6449892922078,252.43483966926664,256.3485581137514,13241338
2022-04-29,248.91249084472656,258.55002863122303,248.03191015332084,258.55002863122303,24151260
2022-05-02,242.16134643554688,253.90250262636127,240.98723380239585,252.1902506818675,43822854
2022-05-04,240.57138061523438,246.49088274797566,239.34834360143046,244.60740276078738,17267854
2022-05-05,245.17001342773438,246.41752022420633,242.7973184741171,245.09663418786005,10869532
2022-05-06,237.318115234375,240.15555525517766,235.31233146052747,239.71526489741885,18441782
2022-05-09,236.3641357421875,239.39727357809508,232.18135503056382,235.80154168881873,16675250
2022-05-10,233.67344665527344,236.65765992658274,232.9396244539507,236.29074882592138,14969534
2022-05-11,230.86048889160156,235.77710718054215,226.28632697569662,234.8475870050605,21029342
2022-05-12,231.78997802734375,232.86625661380603,226.09062830413365,229.00146248366687,14573000
2022-05-13,229.27052307128906,234.5785068695971,228.4633216018808,234.5785068695971,16775318
2022-05-16,228.95252990722656,232.05904692074415,227.48488548474435,231.887818752191,7314066
2022-05-17,238.07638549804688,239.22604329325964,229.09929070346362,230.42017666896788,11321450
2022-05-18,235.43463134765625,242.2836388050426,235.11664470163643,240.15555135913868,15390968
2022-05-19,220.70925903320312,231.78997151825453,220.1466649863904,228.04748119941615,22945978
2022-05-20,224.8431396484375,226.11510119686247,222.59274843655515,226.017252258656,12731912
