Close,High,Low,Open,Volume
TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
1042.0460205078125,1049.7438192592263,1034.6585182710091,1035.0723816783175,3255070
1019.365966796875,1040.8661438747074,1016.3654580322262,1040.8661438747074,3394406
1053.3853759765625,1056.9032133975627,1015.4961774280949,1020.1314253511299,3205028
1045.9359130859375,1071.0781058725518,1041.4041306436775,1059.4899347116432,3003664
1057.8348388671875,1060.752596013551,1045.0050736070611,1049.1437075619406,2573082
1044.1356201171875,1061.5593044783727,1040.0384140951855,1059.489988095374,2467386
1041.0318603515625,1054.10998300702,1026.5673560579303,1054.10998300702,1863774
1034.347900390625,1042.935564263029,1028.450348092709,1042.935564263029,1309050
1039.27294921875,1048.0675457302073,1035.072276477857,1040.8663635912876,1461454
1043.1009521484375,1045.1082294374671,1033.45801872672,1040.4936943629687,4507752
1039.91455078125,1047.074407849422,1033.3134497225471,1042.6874153685667,1957722
1058.2691650390625,1063.5872477872226,1041.6524930205824,1042.9355096591196,1897814
1057.62744140625,1067.767090130356,1054.5855063726888,1058.2482362260932,1579578
1083.452392578125,1087.9428485557755,1050.9020934646708,1055.351122707457,2691632
1076.45849609375,1091.3161488760898,1070.1263670850285,1084.3218991794022,982978
1079.70751953125,1085.6671117880187,1071.4508642660146,1078.1141051016064,1961740
1082.3558349609375,1089.7639465169987,1072.7335146616,1079.355326480499,1620690
1079.9759521484375,1085.5631049953445,1068.6981806611623,1077.6582779585801,2763608
1080.3072509765625,1096.1582335026346,1074.906315409423,1083.080114515915,4423532
1083.3907470703125,1095.5376763899158,1079.5004721309244,1079.9556611756998,882264
1076.0032958984375,1088.460623296232,1072.1130207790452,1082.6665363281152,3935820
1080.555908203125,1086.6397810020794,1072.1131352785412,1077.7002911659222,1804684
1078.3828125,1085.480628359288,1071.2850976815519,1083.1216278771776,4131468
1075.960205078125,1089.8072747335195,1073.5165565600405,1082.7061924527723,2308534
1076.628662109375,1081.870952953117,1070.0288111895334,1081.870952953117,1570320
1070.028564453125,1081.870703486046,1065.5799863293064,1079.7821500044126,2578914
1086.3612060546875,1090.2250303961298,1070.9268146219315,1071.845757853053,2763350
1074.0596923828125,1091.4782105944287,1067.9819804582112,1088.3453799095998,1847336
1046.69921875,1081.4318135805588,1034.585611617641,1074.3098276118883,2571456
1046.2818603515625,1052.8189925055642,1036.3403245487352,1046.4907157172515,2525176
1049.289306640625,1052.3386152287246,1041.958463262292,1044.2767781057175,1267396
1050.0411376953125,1056.4529355057698,1045.0286094879805,1053.0486342236823,1975720
1056.8291015625,1063.6169012379828,1047.6185591452738,1050.5425343900972,2165046
1064.9744873046875,1067.2509905479837,1055.5969011497218,1058.8967753577842,1999610
1082.497314453125,1086.0478555192456,1063.9091876951993,1063.9091876951993,1102002
1075.4381103515625,1089.3896082541642,1072.3469896921924,1086.047922339274,898318
1073.641845703125,1080.9934929247152,1068.8590785258116,1077.6936191465213,1170246
1065.1622314453125,1074.7695770622702,1062.7185831811148,1070.1747595932904,1930992
1083.040771484375,1084.5236654789803,1065.2462475094978,1065.2462475094978,1290102
1083.08251953125,1087.719151175112,1062.4058305976216,1074.3524027735746,1372756
1065.5589599609375,1081.3484428934687,1060.9850487491688,1079.7820279592918,1549952
1083.1654052734375,1089.389252465179,1067.9815840645501,1070.9681740835135,1279708
1076.7537841796875,1087.2800736900977,1073.9551428148789,1086.0478474899378,1445880
1087.67724609375,1090.2253230815331,1073.5168890113182,1074.7909275052098,963470
1099.9576416015625,1104.8448365505758,1077.818973799226,1077.818973799226,1182338
1092.8360595703125,1105.6388568960874,1087.3013905634107,1099.7282888996617,1642836
1084.001220703125,1095.1122655940344,1077.9026028902501,1085.1916351663483,2667850
1053.67529296875,1085.316880061865,1047.0545372535737,1083.9593202195863,3934122
1033.562744140625,1068.9219220679988,1025.4799994829766,1068.9219220679988,8263654
1048.265625,1052.0459262119743,1034.0007472522932,1034.0007472522932,2280308
1044.0682373046875,1050.5427552795716,1040.099984352339,1048.8719119312143,1703274
1063.386962890625,1065.1413273494088,1044.276699293553,1044.6944099732705,2003660
1061.069091796875,1068.859460418418,1055.3882853659727,1062.531079787063,1456608
1071.1771240234375,1073.5581562546565,1062.3634907108149,1063.8254779502684,1070526
1079.654296875,1081.6426876643434,1068.2472128729773,1073.3124176582076,853786
1072.2237548828125,1088.5286374718894,1069.5866031319754,1078.3354797705647,1274500
1058.2633056640625,1075.4053043812235,1055.3330459791,1072.0564361698378,1320628
1041.7493896484375,1062.3658629373783,1039.4051406383758,1053.847137155502,1496780
1048.6768798828125,1053.4281264989875,1043.2141215664483,1045.4745662353353,1574972
1045.2861328125,1048.6140491754088,1038.6301978873653,1041.4977063267136,2003738
1047.37939453125,1054.47478800831,1043.2351091539724,1046.311922440163,1891188
1049.3470458984375,1052.8215175125217,1039.6143965248907,1051.1261323430645,2413318
1038.421142578125,1053.553901288334,1035.1351271476265,1053.2399449109355,2770574
1051.0213623046875,1054.4748826627533,1041.0794097587407,1042.2933336109277,1963776
1050.5401611328125,1056.986692556182,1046.8981846306533,1047.9447061084315,1179324
1050.2469482421875,1056.1493696658401,1040.660853344938,1050.874861066008,2342692
1066.2589111328125,1067.4519865858038,1051.1262503203739,1054.8937279200884,988994
1077.2054443359375,1081.2659269900666,1067.4937460355186,1073.730972795014,2211366
1068.3101806640625,1077.0800110722107,1066.1961866307504,1077.0800110722107,1188506
1076.70263671875,1083.7770773403984,1070.214206939385,1076.6607350017398,1431182
1090.14013671875,1092.5680862391478,1064.144612538176,1079.1726154500088,2200306
1118.3966064453125,1126.6431756486018,1089.21960667562,1089.6801170278281,3479784
1103.28466796875,1123.5452796732836,1069.9633885413236,1117.6847603307253,1406426
1131.58251953125,1138.3431083813884,1103.912557954996,1104.2892647394983,2293964
1123.859375,1128.903628783293,1111.4057698575286,1126.0989717625075,773644
1147.3641357421875,1151.1316126985148,1126.0570013911447,1133.1314450182847,1916926
1144.3082275390625,1152.3664411011023,1139.410426367857,1151.1733660056877,1690070
1124.738525390625,1149.080573899684,1118.5221469799474,1149.080573899684,2349298
1120.259033203125,1142.759238808922,1111.4474065346485,1135.2661879613302,3536080
1079.44482421875,1107.2195405291536,1075.4471945937078,1104.7078893975186,4692344
1074.6307373046875,1097.5914537130889,1061.3818195612268,1083.3168634162612,3925800
1078.6497802734375,1104.708167319919,1051.523920787587,1070.821819383686,3216158
1077.7701416015625,1094.6191307243062,1065.693349848084,1094.6191307243062,5264798
1076.179931640625,1092.1498084272266,1070.6751673770373,1092.1498084272266,2744152
1073.33349609375,1084.19636978356,1059.5194110733419,1084.19636978356,3692044
1062.177490234375,1093.0708273748967,1059.0798272715115,1069.9636515833927,2987602
1084.94970703125,1096.9428016252484,1066.6146313121508,1071.5123311181005,3765950
1090.7266845703125,1094.6615648030488,1078.4404804297722,1086.7499025949287,2265074
1066.3841552734375,1094.6192768979336,1062.9096844386968,1093.1541472133483,2426396
1063.160888671875,1071.616759540669,1060.209678443589,1068.7074510401799,1759184
1063.3914794921875,1073.3543849162934,1056.3588343575618,1065.3589195323934,1787746
1067.34716796875,1077.4984254736985,1064.9401687665459,1072.8727804800262,2045076
1065.5262451171875,1079.382230079001,1057.8238880781987,1064.1030168162965,2665818
1068.2884521484375,1075.1535878420857,1063.5163580930111,1065.9861063463934,1592672
1068.142333984375,1073.7307983173416,1064.5214113532163,1073.7307983173416,1589318
1062.1146240234375,1071.1774589383951,1061.5913632962606,1068.1425467207698,1379900
1067.5985107421875,1073.731086006689,1063.7054302243948,1069.5449999014,1756816
1067.97509765625,1082.521745238241,1062.8471427532459,1073.7309654045198,2455294
1067.8914794921875,1070.4240819383974,1060.419275172257,1067.4519200264215,1108840
1057.7398681640625,1076.8283524579767,1042.3350565273267,1070.5911273368024,2081246
1060.188720703125,1070.6958343784408,1051.7957024804655,1060.8794860112805,1228352
1080.17724609375,1084.1959282519458,1059.0375185351695,1061.3817668273393,2354254
1085.7452392578125,1096.336058583585,1079.8010168447338,1085.870842293173,2366812
1083.46337890625,1102.6147165223847,1075.7610238922814,1081.4122382708128,3325952
1083.3798828125,1106.675407837991,1076.2216356977276,1106.675407837991,3368336
1107.0521240234375,1109.2916182679305,1085.1169764311505,1087.963534784268,2834408
1135.1201171875,1159.5459730593132,1110.4431574425935,1110.4431574425935,4807306
1130.243408203125,1141.1272336154514,1123.5456694878471,1140.7086249457466,3979590
1110.9656982421875,1137.3589772449104,1108.0354395595543,1127.7100335715202,2065530
1102.5313720703125,1121.1804059945568,1096.7545528406674,1117.6849832383903,2357550
1100.7940673828125,1109.5639993383768,1091.7312320456156,1109.5220975985062,2249724
1085.2847900390625,1113.6455251141006,1082.940540798867,1111.4059280328534,2455912
1087.775146484375,1093.405410412827,1074.8192337495584,1089.5542326230636,6179712
1039.6978759765625,1066.614422059453,1038.14904501862,1066.614422059453,8337128
1033.021484375,1047.9867434435469,1031.8703106004964,1042.3355267323473,3215710
1034.8001708984375,1043.1723405659006,1033.9629539316911,1038.5257455207238,2333828
1041.811767578125,1044.4071194974697,1028.0395906162405,1042.3350281344174,3130642
1057.71923828125,1059.0797161775256,1044.6796217859235,1044.951676485434,2695084
1059.079345703125,1064.1026469475667,1055.8351303160896,1061.172387888309,1929688
1064.386474609375,1068.9383133410302,1060.2542588308631,1068.9383133410302,2335398
1064.134765625,1069.3577754680136,1055.1360712079527,1069.3577754680136,1414630
1061.8486328125,1067.6379351613364,1057.3387863574726,1061.4081156976047,1530420
1061.00927734375,1062.8761229784727,1053.0173917876098,1053.0173917876098,1255342
1046.8505859375,1063.6523010728515,1044.6271066644188,1062.8762495526462,3130316
1046.7877197265625,1053.7936928545043,1042.5086303399526,1048.8014389737953,1516696
1056.080322265625,1058.3666892653061,1043.578586730612,1048.801598205268,1319294
1067.0294189453125,1068.8543741296537,1056.5624027221807,1060.5478475607197,1364906
1062.981201171875,1068.60273563176,1057.191797037032,1067.6798108965265,991434
1041.522216796875,1063.4631528678972,1040.4105287732225,1061.7221842824865,1596098
1051.213623046875,1056.4576299462408,1041.8582942540045,1045.4452154575727,908024
1036.7821044921875,1049.9550081870855,1035.628423032787,1046.7037240742295,2021556
1031.2445068359375,1039.1525109990662,1027.8254549647606,1037.4534321095164,1361920
1005.7588500976562,1022.8124274105013,1001.2071121147962,1022.8124274105013,2743232
996.1936645507812,1002.6542408662149,988.3905403685366,1002.6542408662149,2043528
1002.8848876953125,1006.1990591257326,996.3613225516772,998.6686856144285,1985028
986.4815673828125,1002.1925913457209,984.195200891571,1002.1925913457209,1520352
991.1381225585938,999.1300081228902,986.7121610456954,992.3128003775702,1866906
1006.156982421875,1016.7288780150373,990.8863755233144,992.7952141883835,2012126
1003.0943603515625,1012.4705806557735,999.4025600253264,1009.0725265727235,1088082
993.4039916992188,1003.6822485452243,992.3761864990267,998.4802329878999,998640
984.0066528320312,999.4659268873332,980.7763644042093,997.5780840165505,2915292
987.2786254882812,989.8376391261518,978.5315819541042,985.0341498084616,1737206
995.7531127929688,1003.1786067210954,985.9362695740393,992.1661912787833,4100048
990.8653564453125,997.6406734843642,988.8307436204003,991.284876915025,1721994
992.25,997.6618766334233,984.4049860758709,997.6198836089584,1640296
986.1880493164062,995.5223826556768,984.6148470682147,990.0686148619457,2283358
976.8116455078125,984.7406456633088,973.7492273117351,981.678125045218,1246092
973.2037963867188,983.3141802301963,971.2949573919472,978.4058102593618,1382604
977.0634765625,985.4538885553081,972.1551060311116,973.0360378371436,1139964
993.2777099609375,995.4383020741969,973.2875983177379,980.7969745945786,5282806
1000.3677978515625,1003.1575686793187,986.7123827839885,993.844232489485,1723988
1000.9758911132812,1003.472017549303,991.4317999469664,999.7173296408001,1652378
997.808349609375,1001.3952697823505,977.7343584194608,979.6640909507715,2718532
996.7182006835938,1000.5567737524459,991.3483157530518,997.8088929459932,1135868
1010.3728637695312,1012.9319791108918,1000.136607248029,1000.136607248029,1435934
1023.5254516601562,1025.7279349560743,1004.0597354993308,1013.1423161222573,1618844
1013.8975219726562,1021.1971402747365,1007.1222020582334,1015.2399675610576,3024970
1026.315185546875,1027.8255007208256,1009.7232272585727,1015.2188858296204,1610104
1008.9680786132812,1023.630303667058,1006.8494790167784,1023.630303667058,1560858
1017.6729736328125,1021.5325422196305,1011.2752852267141,1013.1421311952392,849834
1021.2178955078125,1022.8749811905077,1008.5273989116899,1015.6592482384365,843160
1033.1533203125,1034.7055259867632,1015.3236955170039,1018.5959765521102,3704198
1030.2586669921875,1034.244112525954,1026.0424646536414,1031.3284649619704,1708524
1014.526611328125,1031.6010779823484,1012.0094879170254,1029.1049510840774,1605762
1022.3087768554688,1027.196150693925,1009.9958067370326,1013.4568515576268,1240318
1013.7291870117188,1023.2103902683627,1011.9882180913727,1023.2103902683627,712262
994.0960083007812,1012.722681102037,992.6066897559338,1011.1074858986641,1870184
985.4328002929688,1001.2278108520605,982.09763232075,1000.5565369863258,2678020
999.1298217773438,1001.038557652446,985.9568198146758,985.9568198146758,2653228
994.7880859375,999.6754592865344,990.0684798365841,994.2636852596205,3199580
1005.8424682617188,1009.9327934477823,995.3124619421276,1000.556468590927,1907544
991.054443359375,1000.1370225830715,985.3909157566605,999.5077417383254,2930228
976.245361328125,992.1661464495404,965.5685833232506,991.2012286556941,3482594
956.1712036132812,976.2243061053475,946.060819953835,972.0291006644135,4746092
956.0032958984375,964.4355961425484,943.9210855193908,953.5700566158112,2742052
948.577880859375,961.4151472115132,946.0187647398371,960.219575192648,3269408
955.52099609375,961.4991642838326,948.1164989183487,948.9555400678339,2213922
956.2131958007812,964.8972505715234,951.5984698197869,955.2482780658081,967910
956.5490112304688,958.6046213095428,940.984755184816,953.9060108273544,1615954
948.0960083007812,962.982903890201,944.4163276298423,960.9223237823397,2675536
965.4432983398438,968.0926895716099,950.4091709672425,955.8761263754611,1343178
969.1857299804688,983.6311450684683,963.655737034799,968.0292589890457,1397560
975.535888671875,979.8253243571277,959.6186007514494,968.0713937806471,1626986
980.350830078125,987.7942764521553,970.6154892861375,973.7484534112086,3106660
1005.6254272460938,1009.2840614348582,981.9703320562141,991.91594434373,2235744
1010.4192504882812,1014.729733498219,992.041894677405,1005.541106927611,1495274
1008.4849243164062,1023.161553289561,1000.7470194838093,1013.0687142928698,1475588
1016.1387329101562,1021.8579472626259,992.5887730984324,1004.0273044730485,1308692
1017.7156982421875,1026.1053505539708,1010.125021324032,1018.493626352894,1250046
1018.5144653320312,1026.0840934191458,1012.6901186556813,1012.6901186556813,1402996
993.7028198242188,1014.3511223709836,986.9953093889299,1009.2836568101541,1063658
959.408203125,981.3602052865192,948.558485707733,981.3602052865192,2489610
954.1098022460938,962.98302889981,949.6100984040062,956.7170986403214,1890732
924.314697265625,962.6044218672785,913.2546084507371,958.819607626647,1962408
936.3632202148438,943.428125687868,910.0376896048027,925.1769487664353,2172568
954.2567749023438,970.111023559489,941.9982230232747,946.2035722332,2479712
952.7429809570312,959.6607603829135,943.2598972562994,952.9322011514821,1588702
956.9483032226562,958.6724348748075,944.6896481202207,952.5116390718548,1585178
973.895751953125,975.5357969324843,957.9784655295612,960.9222097168777,1529140
975.4938354492188,978.584808335419,969.5222598171166,970.3213378073277,879012
973.916748046875,985.3132850709567,969.332958637881,975.746115956418,1324884
952.0910034179688,975.5988630087053,949.0421254255747,971.5407423349658,1306852
929.781494140625,951.439038637669,925.6812794057477,951.439038637669,1659328
930.5806884765625,936.9517511022377,919.1420571352835,933.5033854786107,1830556
929.59228515625,949.105061112257,925.0084963628971,937.6665337356445,1537536
915.4205932617188,940.7367793054261,889.4315101613663,940.7367793054261,2191718
957.4107055664062,960.9643074829704,909.1964220338143,922.2330034783324,1999760
975.1574096679688,979.8463328107678,948.8318834353197,969.3329601411243,1527486
997.9925537109375,1005.4991442243969,967.6509957592376,982.3697201623551,2648284
991.4317626953125,1000.8727477016836,988.0674845517775,1000.8727477016836,1512966
990.0654907226562,995.4062642554924,968.9966478638294,984.9349846727638,1268152
991.3062133789062,996.4156729972353,965.190946581546,984.4725190455063,2017784
987.5422973632812,992.3994968340545,973.5174149496484,990.8014434031516,1661666
994.670166015625,1005.4359004562797,981.9489853700388,984.0516598569126,1530528
990.3596801757812,1008.4426807055302,984.0516567351713,993.303424448066,1636742
979.8043823242188,993.9343983377815,975.6832217674605,987.8576885751296,1623356
978.60595703125,980.6875846723271,970.1321154846996,973.5384899298617,1918246
989.1190795898438,993.2192946472597,980.6873347583563,981.5284045137237,2221088
1020.1546630859375,1021.8998419126993,992.4623979069838,992.4623979069838,3204070
1028.7337646484375,1032.392398688826,1017.6947206741825,1020.2179307254407,2336982
1040.0252685546875,1045.0295945593496,1024.6336447258973,1026.9465874905156,1951984
1040.319580078125,1046.2490624125953,1033.3807520675828,1046.2490624125953,2278434
1040.151123046875,1058.5495274416432,1035.1678454011783,1047.5525793684087,3320882
1038.468994140625,1045.8494032579833,1032.4133317554258,1042.0856358818514,1838796
1046.9217529296875,1053.4400446229633,1034.5159719650658,1039.0997618298904,2136504
1059.8743896484375,1072.3642587160177,1039.6255676320513,1042.2119195048795,4363964
1031.9508056640625,1060.1057063289643,1023.6242947172461,1053.4401854450036,3041400
1039.2469482421875,1046.2909083364948,1029.0489761653548,1032.8337905443855,1752352
1035.67236328125,1044.987170592914,1026.9673110632082,1039.057689885393,1491794
1043.7255859375,1046.711424963274,1034.2426055449341,1038.7212614139362,1763150
1039.0577392578125,1044.9031337939066,1033.2543366134746,1042.926640130817,2390942
1022.7620849609375,1040.2773252332497,1020.6383628479422,1037.0392265278226,1399500
1054.1336669921875,1058.4862438661694,1014.7506183746788,1023.1613155845808,2400648
1058.9698486328125,1061.8505535786967,1046.3328578437615,1050.4961120156768,1303628
1062.35546875,1070.2615470776718,1056.5941599342439,1063.9535222422435,1601468
1059.6429443359375,1073.835998952998,1026.1052819445133,1031.5722363155292,7121504
1030.4581298828125,1066.014287226848,1026.1055509247424,1066.014287226848,6405024
1019.5447387695312,1037.627738906888,1014.414233683095,1030.7310078293376,2525724
1016.4542236328125,1024.1709798985935,1011.0503073824551,1017.274246414505,1964126
1030.83642578125,1033.2755493318227,1010.2512579247758,1010.2512579247758,2267654
1047.0482177734375,1048.6041769687085,1026.9466212783584,1029.8903667119982,2554368
1056.00537109375,1057.4772434425574,1041.2024584785804,1042.9266928693362,1848670
1063.007080078125,1068.158632538201,1050.5382615181284,1051.8839526472382,4992744
1066.2664794921875,1068.9999569588406,1055.5428371230096,1058.4865820870975,2372178
1062.5655517578125,1063.953337514589,1051.3372900341787,1063.5328025985752,1116692
1042.127197265625,1063.9529095598966,1039.5618942419228,1061.8502358255885,2153118
1042.0855712890625,1048.8351775450246,1033.2543376340705,1040.3613369837944,1364892
1038.8475341796875,1047.111005091393,1036.008923194338,1042.0856328438563,1246566
1040.151123046875,1044.7350156864577,1022.3204819127264,1036.6186704709464,885598
1056.6153564453125,1058.9072519252716,1033.002251874633,1040.151347697798,1821276
1060.967529296875,1065.6144607874562,1049.6551807960636,1057.645344431931,1158534
1059.033203125,1062.103128846129,1047.132043303719,1051.3373928752198,1598716
1079.1771240234375,1080.7330833175947,1059.979738293311,1059.979738293311,1513082
1061.177734375,1079.0925623311336,1055.6056469038824,1078.6720274276531,1621730
1072.84765625,1078.5880197032714,1060.799371453781,1067.3176629334773,1111526
1080.858642578125,1089.7109216361014,1073.204928901237,1078.3354334976361,1756698
1072.8265380859375,1079.0294273615507,1062.2921191551197,1079.0294273615507,1500740
1075.2869873046875,1076.5696396358462,1062.3135436788534,1074.4669645584324,1038792
1063.6590576171875,1079.0085831197134,1060.925580472902,1069.1260119057583,1230918
1047.7418212890625,1070.6399296709255,1043.01080291803,1069.8409543027967,1533016
1037.7540283203125,1046.3960416831762,1034.347756982238,1044.608768227071,1339158
1062.4605712890625,1065.1940486374563,1043.3472771330742,1043.3472771330742,1548678
1071.8173828125,1078.6300283178077,1053.4821210000457,1063.9533999554576,1943248
1081.889404296875,1084.9173386498412,1072.6166890173927,1073.6889712085758,1104676
1108.697998046875,1111.0319869153066,1085.8209440882388,1086.2414789232846,1349464
1080.5223388671875,1113.1558884128883,1077.4104216523685,1110.2121440914336,3722608
1107.499755859375,1112.3148601453543,1081.1952761564107,1081.279362606233,1911942
1114.48046875,1116.2257501000086,1093.3906856315432,1093.3906856315432,1408756
1105.8179931640625,1117.7821951477893,1102.0121303178262,1115.0066226698386,1554922
1110.045166015625,1121.304954302482,1106.0935969264883,1113.4443473852423,1322026
1117.9697265625,1121.305215552477,1110.2578735273296,1110.6827712975276,1202194
1110.300537109375,1116.8651876942617,1107.0712721771258,1112.0638215718989,938266
1095.06787109375,1114.2519655508888,1085.6988537195223,1114.2519655508888,1562138
1085.932373046875,1106.1150152144291,1084.8488630888153,1090.2875747777682,1396832
1082.214111328125,1084.91225239287,1069.892081791998,1079.239828336646,1029978
1077.0523681640625,1087.29234421843,1069.9990222841818,1087.29234421843,977570
1086.400146484375,1089.820491306188,1071.5924144106602,1074.9915973271097,1270844
1087.015869140625,1089.7351730830196,1069.2338578795664,1081.5984231542202,1145070
1105.8389892578125,1108.9831912947632,1087.313404798199,1087.313404798199,1878988
1129.9306640625,1133.6272539261672,1101.2500644972765,1105.8389811746738,1872838
1126.4891357421875,1132.3527466971905,1122.3251161518333,1131.7153999354473,1027690
